Unnamed: 0,CPU cores,CPU freq,CPU model,RAM,ROM,SIM cards,battery,brand,charging port,comments,front camera,model,month,price,rear camera,rear camera specs,resolution,screen material,screen size,weight,year
33278877170,,,骁龙845,,,2个,,XIAOMI,Type-C,25000.0,,小米8,5月,1898.0,2.0,,596120.0,AMOLED,6.21,,2018年
100002582629,八核,2×Cortex-A76 Based 2.6GHz+ 2×Cortex-A76 Based 1.92GHz  + 4×Cortex-A55 1.8GHz,麒麟980,8.0,128.0,2个,4000.0,HUAWEI,Type-C,21000.0,2500万像素,荣耀V20,12月,4099.0,2.0,4800万像素,2494800.0,IPS,6.4,180,2018年
100003828126,八核,2×Cortex-A76 Based 2.6GHz+ 2×Cortex-A76 Based 1.92GHz  + 4×Cortex-A55 1.8GHz,麒麟980,8.0,128.0,2个,4000.0,HUAWEI,Type-C,21000.0,2500万像素,荣耀V20,12月,3699.0,2.0,4800万像素,2494800.0,IPS,6.4,180,2018年
100003242545,八核,8xA53 1.8GHz,骁龙450,4.0,64.0,2个,4000.0,HUAWEI,Micro USB,16000.0,800万像素,华为畅享9,12月,1349.0,2.0,1300万+200万像素,1094400.0,TFT,6.26,168,2018年
48276217416,,,麒麟980,,,2个,3750.0,HUAWEI,Type-C,200.0,,荣耀20,6月,2699.0,4.0,,754689.0,TFT LCD（IPS）,6.26,174,2019年
100003828144,八核,2×Cortex-A76 Based 2.6GHz+ 2×Cortex-A76 Based 1.92GHz  + 4×Cortex-A55 1.8GHz,麒麟980,8.0,128.0,2个,4000.0,HUAWEI,Type-C,10000.0,2500万像素,荣耀V20,12月,3699.0,2.0,4800万像素,2494800.0,IPS,6.4,180,2018年
100002582627,八核,2×Cortex-A76 Based 2.6GHz+ 2×Cortex-A76 Based 1.92GHz  + 4×Cortex-A55 1.8GHz,麒麟980,8.0,128.0,2个,4000.0,HUAWEI,Type-C,10000.0,2500万像素,荣耀V20,12月,4099.0,2.0,4800万像素,2494800.0,IPS,6.4,180,2018年
49640162641,,,骁龙855,8.0,128.0,2个,4000.0,XIAOMI,Type-C,100.0,,K20pro,5月,2799.0,,,697416.0,,6.39,191,2019年
32027812412,,,,,,2个,,HUAWEI,Type-C,9000.0,1600万像素,0,6月,1919.0,,1600+200万像素,2527200.0,,6.3,0,2018年
41566114375,,,骁龙855,,,2个,3300.0,XIAOMI,Type-C,4800.0,,小米9,,2938.0,3.0,,2527200.0,AMOLED,6.39,173,2019年
41441482360,八核,,,,,2个,3750.0,,Micro USB,900.0,1600万像素,荣耀8x,9月,1495.0,2.0,2000万像素,2527200.0,IPS,6.5,175,2018年
33273233673,,,骁龙660,,,2个,3350.0,XIAOMI,Type-C,7500.0,,小米8青春版,9月,1328.0,2.0,,2462400.0,,6.26,169,2018年
26267549434,,,,,,2个,3400.0,HUAWEI,Micro USB,8900.0,,荣耀10青春版,11月,1528.0,2.0,,596120.0,,6.21,162,2018年
42703965414,,,骁龙675,6.0,128.0,2个,4000.0,XIAOMI,Type-C,1800.0,,红米Note7Pro,3月,1409.0,,,2527200.0,,6.3,186,2019年
39552919026,,,骁龙450,,,2个,4000.0,HUAWEI,Micro USB,400.0,,华为畅享9,12月,1099.0,2.0,,1094400.0,TFT,6.26,168,2018年
4289116,,,,,,2个,1400.0,,Micro USB,42000.0,,E132X,,149.0,1.0,30万像素,76800.0,,2.4,240,2016年
47867426887,,,骁龙855,,,2个,4000.0,,Type-C,2100.0,,7 Pro,5月,4599.0,3.0,,729589.0,AMOLED,,206,2019年
25547963027,,,,,,1个,,,Lightning（iPhone）,7400.0,,,9月,3599.0,1.0,,605491.0,,4.7,,2017年
42971194474,,,骁龙855,,,2个,4100.0,SAMSUNG,Type-C,300.0,,三星 Galaxy S10+,3月,10999.0,3.0,,4377600.0,Dynamic AMOLED,6.4,175,2019年
11297488460,,,,,,2个,,NOKIA,Micro USB,13000.0,,230DS,1月,369.0,,,596118.0,,2.8,91,2016年
8790543,八核,2.2,骁龙710,6.0,64.0,2个,3600.0,smartisan,Type-C,170000.0,1600万像素,坚果Pro 2S,8月,1298.0,2.0,1200+500万像素,2332800.0,AMOLED,6.01,167,2018年
36542486192,,,,,,2个,3800.0,SAMSUNG,Type-C,1900.0,,SM-A9200,,2048.0,4.0,,2397600.0,,6.3,183,2018年
48923749886,,,,,,,,,,2000.0,,,,5648.0,,,,,,,
28637462905,,,,,,1个,,NOKIA,Mini USB,8800.0,,105,8月,149.0,0.0,,96000.0,,1.8,70,2017年
48239742214,,,骁龙710,,,2个,3765.0,OPPO,Type-C,700.0,,,5月,1999.0,2.0,,697416.0,AMOLED,6.53,,2019年
49639851342,,,骁龙730,6.0,128.0,2个,4000.0,XIAOMI,Type-C,200.0,,红米K20,5月,2099.0,,,697416.0,,6.39,191,2019年
39879888362,,,,8.0,128.0,2个,3750.0,HUAWEI,Type-C,500.0,,华为nova4,12月,2799.0,,,737156.0,LCD,6.4,172,2018年
25531193076,八核,2.36 GHz / 1.8GHz,麒麟970,6.0,64.0,2个,3750.0,HUAWEI,Type-C,6700.0,1300万像素,荣耀V10,10月,1998.0,2.0,2000万+1600万像素,2332800.0,IPS,5.99,172,2017年
6069878,单核,260MHZ,,,,2个,,K-Touch,Micro USB,36000.0,,Q21,6月,79.0,,,76800.0,TFT,1.8,85,2018年
34662350590,,,麒麟980,6.0,128.0,2个,4200.0,,Type-C,1800.0,,mate20,10月,4499.0,,,729589.0,OLED,6.39,189,2018年
34658915936,,,麒麟980,,,2个,5000.0,,Type-C,1600.0,,Mate 20 X,10月,5099.0,3.0,,728961.0,OLED,7.2,232,2018年
48751371423,,,骁龙730,,,2个,4000.0,XIAOMI,Type-C,100.0,,Redmi K20,5月,2099.0,3.0,,697416.0,,6.39,191,2019年
29742837617,八核,,,6.0,128.0,2个,3750.0,,Type-C,6500.0,,PAR-AL00,7月,2399.0,2.0,2400万+1600万像素,2527200.0,TFT,6.3,166,2018年
47024721478,,,,4.0,32.0,2个,4000.0,HUAWEI,Micro USB,3200.0,,荣耀畅玩8C,10月,849.0,,,699383.0,IPS,6.26,167,2018年
38237578599,,,骁龙450,3.0,32.0,2个,4230.0,OPPO,Micro USB,2600.0,,A5,12月,799.0,,,596120.0,TFT,6.2,168,2018年
34615545912,,,骁龙660,4.0,128.0,2个,5000.0,HUAWEI,Micro USB,800.0,,畅享Max,10月,1199.0,,,683887.0,TFT,,210,2018年
29922024374,,,,,,2个,4230.0,OPPO,Micro USB,16000.0,,A5,7月,1199.0,2.0,,1094400.0,TFT,6.2,168,2018年
48762704915,,,骁龙855,,,2个,4000.0,XIAOMI,Type-C,300.0,,Redmi K20pro,5月,2599.3,3.0,,754689.0,,6.39,191,2019年
49231663391,八核,,麒麟980,8.0,256.0,2个,3750.0,HUAWEI,Type-C,100.0,3200万像素,荣耀20,6月,2999.0,4.0,4800万+1600万+200万像素,2527200.0,TFT LCD（IPS）,6.26,174,2019年
47679522875,,,麒麟980,8.0,128.0,2个,4000.0,,Type-C,90.0,,荣耀20Pro,6月,3199.0,,,754689.0,TFT LCD（IPS）,6.26,182,2019年
42913375103,,,,,,2个,4030.0,vivo,Micro USB,21000.0,,U1,2月,899.0,2.0,,1094400.0,LCD,6.2,163,2019年
29313713229,八核,参照官网,麒麟980,8.0,128.0,2个,3500.0,,Type-C,1100.0,1600万+200万像素,Magic2,10月,2488.0,3.0,2400万+1600万像素,2527200.0,AMOLED,6.39,206,2018年
32787352993,,,,,,2个,3750.0,HUAWEI,Micro USB,1900.0,,荣耀8X,,1639.0,2.0,,697416.0,IPS,6.5,175,2018年
100003138763,八核,1 Gold Prime 2.84GHz + 3 Gold 2.42GHz + 4 Sliver 1.79GHz,骁龙855,8.0,128.0,2个,4000.0,lenovo,Type-C,6500.0,3200万像素,Lenovo Z6 Pro,4月,2799.0,4.0,4800万+1600万+800万+200万像素,2527200.0,OLED,6.39,185,2019年
43558108839,八核,,,4.0,64.0,2个,4000.0,XIAOMI,,700.0,800万像素,Redmi7,,875.0,,1200万+200万像素,1094400.0,,6.26,180,2019年
34696853530,,,麒麟980,,,2个,4200.0,HUAWEI,Type-C,2900.0,,Mate 20 pro,10月,4499.0,3.0,,729589.0,OLED,6.39,189,2018年
27776915673,,,,,,2个,4000.0,HUAWEI,Type-C,1700.0,,Mate9,11月,1388.0,2.0,,683870.0,TFT,5.9,190,2016年
34693782052,,,麒麟980,,,2个,4200.0,,Type-C,1000.0,,Mate 20 Pro,10月,4499.0,3.0,,4492800.0,OLED,6.39,189,2018年
32206867876,,,Helio P22,,,2个,3000.0,XIAOMI,Micro USB,6400.0,,红米6,6月,805.0,2.0,,1036800.0,,5.45,146,2018年
32657256872,,,,3.0,64.0,2个,4230.0,OPPO,Micro USB,5800.0,,OPPOA5,4月,899.0,,,699383.0,LTPS,,159,2018年
44038082965,,,,3.0,64.0,2个,3020.0,HUAWEI,Micro USB,1200.0,,华为畅享 9e,3月,999.0,,,748370.0,,,150,2019年
100004850586,单核,.。,,,,1个,,ZTE,,17000.0,,K1,3月,99.0,1.0,8万像素,76800.0,,1.8,65,2019年
28208891925,八核,0,麒麟970,6.0,128.0,2个,,HUAWEI,Type-C,6100.0,1300万像素,0,,2268.0,2.0,2400万+1600万像素,,AMOLED,,0,2018年
47256391021,,,麒麟980,,,2个,4200.0,HUAWEI,Type-C,100.0,,HUAWEI P30 Pro,4月,5988.0,4.0,,754689.0,OLED,6.47,192,2019年
28976036653,八核 + 微智核i7,,麒麟970,6.0,64.0,2个,3750.0,HUAWEI,Type-C,2000.0,1600万像素,荣耀PLAY,6月,1628.0,2.0,1600+200万像素,,,6.3,176,2018年
100002507061,八核,2×Cortex-A76 Based 2.6GHz+ 2×Cortex-A76 Based 1.92GHz  + 4×Cortex-A55 1.8GHz,麒麟980,8.0,256.0,2个,4000.0,,Type-C,8000.0,2500万像素,荣耀V20,12月,4199.0,2.0,4800万像素,2494800.0,IPS,6.4,180,2018年
29320314351,八核,4×Cortex A53 2.3GHz+4×Cor,MT6765,3.0,64.0,2个,3020.0,HUAWEI,Micro USB,7700.0,800万像素,畅享9e,3月,749.0,1.0,1300万像素,1123200.0,TFT LCD（IPS）,6.088,150,2019年
38249399434,八核,,,4.0,64.0,2个,4000.0,HUAWEI,Micro USB,900.0,800万像素,荣耀畅玩8c,10月,1059.0,2.0,1300万+200万像素,1094400.0,,6.26,167,2018年
46565384874,,,骁龙675,,,2个,3700.0,vivo,Micro USB,500.0,,S1Pro,5月,2398.0,3.0,,697416.0,AMOLED,6.39,185,2019年
100001964366,八核,1.8,SDM450B,4.0,64.0,2个,4230.0,,Micro USB,10000.0,1600万像素,A7,11月,1499.0,2.0,1300+200万像素,1094400.0,,6.2,158,2018年
41084681053,,,,,,,,,,900.0,,,,6499.0,,,,,,,
100003534969,八核,,710,4.0,64.0,2个,3210.0,MEIZU,Type-C,9600.0,2000万像素,魅族X8,9月,1298.0,2.0,1200+500万像素,2397600.0,LCD,6.2,160,2018年
42497751185,八核,,骁龙855,8.0,128.0,2个,4000.0,vivo,Type-C,400.0,2x1200万像素（2400万感光单元）,iQOO,3月,2998.0,3.0,,2527200.0,Super AMOLED,,196,2019年
100002755653,,0.26GHz,,,,2个,4000.0,,Micro USB,16000.0,,L9,8月,168.0,1.0,30万像素,76800.0,TFT,2.4,198,2018年
38334569579,,,麒麟710F,4.0,128.0,2个,4000.0,HUAWEI,Micro USB,1200.0,1600万+200万像素,畅享9plus,10月,1799.0,,1300万+200万像素,2527200.0,TFT,6.5,173,2018年
43553298669,八核,,骁龙675,6.0,128.0,2个,4000.0,,Type-C,400.0,1300万像素,,3月,1398.0,2.0,4800万+500万像素,2527200.0,,6.3,186,2019年
50540058624,,,麒麟980,,,2个,3500.0,,Type-C,90.0,,,6月,2999.0,4.0,,2527200.0,,6.39,,2019年
8797292,单核,,,,,1个,,K-Touch,,11000.0,,Q21C,,139.0,,,76800.0,TFT,1.8,85,2018年
43291909881,八核,,麒麟710,,,2个,3340.0,HUAWEI,Type-C,500.0,3200万像素,nova4e,3月,1999.0,3.0,2400万+800万+200万像素,2494800.0,LTPS,6.15,159,2019年
43687555521,八核,8xA53 1.8GHz,,,,2个,4000.0,HUAWEI,Micro USB,400.0,800万像素,华为畅享9,,1049.0,2.0,1300万+200万像素,1094400.0,TFT,6.26,168,2018年
33200962933,,,,,,2个,3340.0,HUAWEI,Micro USB,5800.0,,荣耀畅玩7X,10月,945.0,1.0,,659074.0,IPS,,165,2017年
26720607795,,,,6.0,128.0,2个,4000.0,HUAWEI,Micro USB,7400.0,,畅享9plus,10月,1799.0,,,596120.0,TFT,6.5,173,2018年
44539043293,,,麒麟980,,,2个,3650.0,HUAWEI,Type-C,200.0,,HUAWEI P30,4月,4288.0,3.0,,2527200.0,OLED,6.1,165,2019年
4270049,单核,312MHz,,,,2个,1400.0,K-Touch,Micro USB,15000.0,,T5,3月,199.0,1.0,30万像素,76800.0,TFT,2.8,110,2017年
25533160226,,,,,,2个,,XIAOMI,Type-C,11000.0,,小米8,5月,1978.0,2.0,,,,6.21,175,2018年
6598139,,,,,,2个,1450.0,Philips,Micro USB,21000.0,,E186A,2月,169.0,1.0,8万像素,76800.0,TFT,2.4,95,2018年
30988216522,八核,,麒麟970,6.0,64.0,2个,3750.0,HUAWEI,Type-C,7400.0,1600万像素,play,,1699.0,2.0,1600+200万像素,2527200.0,,6.3,176,2018年
49620127565,八核,4*Cortex A73 2.2GHz+4*Cor,麒麟710,,,2个,3340.0,HUAWEI,Micro USB,3800.0,2400万+200万像素,nova3i,8月,1289.0,2.0,1600+200万像素,2527200.0,TFT,6.3,146,2018年
50698631440,,,麒麟980,,,2个,4000.0,HUAWEI,Type-C,10.0,,Mate 20,10月,3499.0,3.0,,,TFT,6.53,188,2018年
100001860763,,,,,,2个,1050.0,Philips,Mini USB,10000.0,,E218L,,298.0,1.0,30万像素,76800.0,TFT,2.4,120,2018年
51343551244,,,麒麟710F,,,2个,4000.0,HUAWEI,Micro USB,600.0,,畅享9 Plus,10月,1268.0,3.0,,697416.0,TFT,6.5,173,2018年
50780235419,,,麒麟710,,,2个,4000.0,,Type-C,1.0,,nova 5i,6月,2199.0,4.0,,2494800.0,LTPS,6.4,178,2019年
40348393193,,,麒麟980,8.0,128.0,2个,4000.0,HUAWEI,Type-C,2100.0,,荣耀V20,12月,2899.0,,,737156.0,IPS,6.4,180,2018年
50860576804,,,麒麟980,,,2个,3500.0,HUAWEI,Type-C,50.0,,nova 5 Pro,6月,2999.0,4.0,,697416.0,OLED,6.39,171,2019年
50656550407,,,麒麟710,,,2个,4000.0,,Type-C,6.0,,nova 5i,6月,1999.1,3.0,,737156.0,LTPS,6.4,178,2019年
5204048,单核,2G：GSM 850/900/1800/1900,,,,2个,3600.0,K-Touch,Micro USB,77000.0,,T3,9月,158.0,1.0,8万像素,76800.0,TFT,2.4,195,2017年
51340187872,,,,,,2个,4000.0,HUAWEI,Type-C,20.0,,华为nova 5i,,188.0,4.0,,2494800.0,,6.4,178,2019年
50657434874,八核,,,6.0,256.0,2个,3400.0,,,3.0,3200万像素,荣耀20i,4月,1999.0,3.0,2400万+800万+200万像素,2527200.0,TFT LCD（IPS）,6.21,164,2019年
50640960965,,,,,,2个,4000.0,HUAWEI,Type-C,10.0,,nova 5i,6月,2199.1,4.0,,754689.0,LTPS,6.4,178,2019年
33472607960,八核,1.7-2.36,,4.0,64.0,2个,3000.0,HUAWEI,Micro USB,7100.0,1600万像素,荣耀9i,6月,1299.0,2.0,1300+200万像素,2462400.0,TFT,5.84,152,2018年
51161272230,,,麒麟980,,,2个,4200.0,HUAWEI,Type-C,4.0,,HUAWEI P30 Pro,4月,5988.0,4.0,,2527200.0,OLED,6.47,192,2019年
51138623981,,,麒麟980,,,2个,,HUAWEI,Type-C,10.0,,nova 5 Pro,6月,2999.0,4.0,,697416.0,OLED,6.39,171,2019年
28980530626,八核,,,4.0,64.0,2个,3000.0,HUAWEI,Micro USB,5100.0,1600万像素,9i,6月,1098.0,2.0,1300+200万像素,,,5.84,152,2018年
100001242717,八核,最高2.2GHz,骁龙710,4.0,32.0,2个,4000.0,360,Type-C,31000.0,1600万+200万像素,N7 Pro,8月,1099.0,2.0,1200万+200万像素,2332800.0,TFT,5.99,182,2018年
20045669294,,,,,,2个,,,Type-C,6400.0,,0,11月,2868.0,2.0,,596120.0,,6.0,0,2017年
6425153,单核,0.26GHz,,,,2个,1400.0,Philips,Micro USB,67000.0,,E171L,1月,198.0,1.0,30万像素,76800.0,TFT,2.4,111,2018年
31430342753,,,,,,2个,3500.0,OPPO,Type-C,21000.0,,R17,8月,2499.0,2.0,,697416.0,AMOLED,6.4,182,2018年
43298664168,,,麒麟710,,,2个,3340.0,HUAWEI,Type-C,1000.0,,Nova4e,3月,1999.0,3.0,,746545.0,LTPS,6.15,159,2019年
100003102030,,,,,,2个,2500.0,Philips,Micro USB,3800.0,,E188A,1月,399.0,1.0,30万像素,76800.0,,2.4,121,2019年
4526053,,,,,,2个,1400.0,K-Touch,Micro USB,25000.0,,N1,,99.0,1.0,30万像素,76800.0,,2.4,108,2019年
33315480316,,,,,,,,,Type-C,6600.0,,,,1958.0,2.0,,596120.0,,6.21,,2018年
46386813661,,,骁龙710,,,2个,3765.0,OPPO,Type-C,2600.0,,oppo,6月,2299.0,2.0,,697416.0,AMOLED,6.5,191,2019年
30497696416,,,骁龙636,,,2个,,,Type-C,2700.0,,小米Max3,7月,1465.0,2.0,,659074.0,,6.9,221,2018年
38778486514,八核,,,6.0,128.0,2个,4000.0,HUAWEI,Micro USB,400.0,1600万+200万像素,畅享9 Plus,10月,1538.0,2.0,1300万+200万像素,2527200.0,,6.5,173,2018年
44240831387,,,麒麟980,,,2个,3650.0,HUAWEI,Type-C,80.0,,HUAWEI P30,3月,4299.0,3.0,,754689.0,OLED,6.1,165,2019年
51010503627,,,麒麟710,,,2个,4000.0,HUAWEI,Type-C,0.0,,nova 5i,6月,2199.0,4.0,,737156.0,LTPS,6.4,178,2019年
33323583885,八核,,骁龙845,6.0,128.0,2个,,XIAOMI,Type-C,6500.0,2000万像素,小米8,5月,1859.0,2.0,双1200万像素,,,6.21,,2018年
50680179777,,,,8.0,128.0,2个,4000.0,HUAWEI,Type-C,10.0,,nova 5i,6月,2199.0,,,737156.0,,6.4,178,2019年
4270017,单核,260MHz,MT6261D,,,2个,,K-Touch,Micro USB,93000.0,,T2,6月,89.0,1.0,8万像素,76800.0,TFT,2.4,105,2018年
50817501172,,,麒麟710,,,2个,4000.0,,Type-C,0.0,,华为nova5i,6月,2199.0,,,737156.0,,6.4,178,2019年
45355536467,八核,,麒麟710,6.0,128.0,2个,4000.0,,,6700.0,1600万+200万像素,华为畅享9 plus,10月,1799.0,2.0,1300+200万像素,2527200.0,TFT,6.5,173,2018年
28975606238,八核,0,,,,2个,,,,6600.0,1600万像素,0,6月,1099.0,2.0,1300+200万像素,2462400.0,,5.84,0,2018年
32356925465,八核,0,,3.0,64.0,2个,,OPPO,Micro USB,9700.0,800万像素,0,9月,899.0,2.0,1200万+200万像素,,TFT,6.2,0,2018年
15501980018,,,,,,1个,,Apple,,18000.0,700万像素,,,3599.0,1.0,1200万像素,,,4.7,,2017年
100000322934,八核,,骁龙660,4.0,128.0,2个,2900.0,Meitu,Type-C,6700.0,1200万+500万像素,T9美少女战士限量版,9月,2299.0,2.0,1200+500万像素,,AMOLED,,174,2018年
45878110167,,,麒麟980,,,2个,3650.0,,Type-C,200.0,,P30,4月,4288.0,3.0,,754689.0,OLED,6.1,165,2019年
100000458783,,,,,64.0,1个,,Apple,Lightning（iPhone）,39000.0,700万像素,iPhone XS,9月,7568.0,2.0,双1200万像素,2740500.0,OLED,5.8,177,2018年
28060284115,,,,6.0,64.0,2个,3400.0,,Type-C,5400.0,,P20,4月,2749.0,,,596120.0,,5.8,,2018年
4270019,单核,312MHz,MT6261D,,,2个,,K-Touch,Micro USB,76000.0,,T2,6月,89.0,1.0,8万像素,76800.0,TFT,2.4,105,2018年
25321808903,,,,,,1个,1100.0,Philips,,46000.0,,E151Y,,198.0,,,596118.0,TFT,2.0,130,2018年
100003892500,,,,,256.0,2个,,Apple,Lightning（iPhone）,22000.0,700万像素,iPhone XS Max,9月,9365.0,2.0,双1200万像素,3338496.0,OLED,6.5,208,2018年
100006166826,,,,,,2个,1000.0,Philips,Micro USB,1600.0,,E109,6月,99.0,,,76800.0,,,77,2019年
46559684468,,,,,,2个,4020.0,OPPO,Micro USB,3100.0,,OPPOA9,5月,1399.0,2.0,,697416.0,TFT,6.53,190,2019年
33264753699,,,,,,2个,3000.0,,Type-C,800.0,,华为nova 3e,3月,1239.0,2.0,,2462400.0,IPS,5.84,145,2018年
4270025,单核,312MHz,,,,1个,,K-Touch,Micro USB,25000.0,,E2,11月,149.0,1.0,8万像素,76800.0,TFT,2.4,63,2018年
27395395663,八核 + 微智核i7,,麒麟970,6.0,64.0,2个,3400.0,HUAWEI,Type-C,4600.0,2400万像素,COL-AL10,4月,1899.0,2.0,2400万像素,2462400.0,IPS,5.84,153,2018年
46999144760,,,,,,2个,4020.0,OPPO,Micro USB,1200.0,,A9,5月,1399.0,,,754689.0,,6.53,190,2019年
100006058098,八核,2.2 GHz,骁龙710,4.0,64.0,2个,5000.0,vivo,Micro USB,4600.0,1600万像素,Z5x,5月,1498.0,3.0,1600万+800万+200万像素,2527200.0,LCD,6.53,204,2019年
29174630678,,,,6.0,128.0,2个,4000.0,vivo,Type-C,15000.0,,NEX,6月,3698.0,,,,,,199,2018年
100000435836,,,,,256.0,1个,,Apple,Lightning（iPhone）,30000.0,700万像素,iPhone XS,9月,8768.0,2.0,双1200万像素,2740500.0,OLED,5.8,177,2018年
42337242799,,,,2.0,16.0,2个,3020.0,HUAWEI,Micro USB,1500.0,,荣耀畅玩7,5月,458.0,,,655599.0,IPS,5.45,142,2018年
31497136240,,,,6.0,128.0,2个,,,Type-C,4700.0,,play,6月,1899.0,,,596120.0,,6.3,176,2018年
100006344722,八核,2.0GHz,骁龙675,,,2个,4000.0,vivo,Type-C,9900.0,1600万像素,X27,3月,2998.0,3.0,1200万+1300万+500万像素,2527200.0,Super AMOLED,6.39,188,2019年
26642544050,四核+四核,0,骁龙430,,,2个,,HUAWEI,Micro USB,6200.0,800万像素,0,3月,1399.0,2.0,1300万+200万像素,1036800.0,IPS,5.99,0,2018年
16579563292,,,,,,1个,,Apple,Lightning（iPhone）,16000.0,,iPhone 8 Plus,9月,4558.0,2.0,,596120.0,,5.5,202,2017年
46030869599,八核,,Helio P35,6.0,128.0,2个,3000.0,XIAOMI,Micro USB,200.0,800万像素,小米play,12月,1399.0,2.0,1200万+200万像素,2462400.0,,5.84,150,2018年
100000469446,,,,,64.0,2个,,Apple,Lightning（iPhone）,34000.0,700万像素,iPhone XS Max,9月,9998.0,2.0,双1200万像素,3338496.0,OLED,6.5,208,2018年
100003765561,八核,2.0GHz,骁龙675,,,2个,4000.0,vivo,Type-C,13000.0,1600万像素,X27,3月,2998.0,3.0,1200万+1300万+500万像素,2527200.0,Super AMOLED,6.39,188,2019年
36332771137,,,麒麟980,,,2个,4000.0,HUAWEI,Type-C,2100.0,,Mate 20,10月,3699.0,3.0,,683887.0,TFT,6.53,188,2018年
51489272575,,,骁龙710,,,2个,4030.0,XIAOMI,Type-C,0.0,,小米CC,7月,1999.0,3.0,,697416.0,AMOLED,6.39,179,2019年
15076826576,,,骁龙435,4.0,64.0,2个,4000.0,,Micro USB,6200.0,,畅享7plus,,999.0,,,921600.0,,5.5,165,2017年
50849814760,,,骁龙710,,,2个,4030.0,XIAOMI,Type-C,0.0,,小米CC美图定制版,7月,2699.0,3.0,,2527200.0,AMOLED,6.39,179,2019年
41791092391,,,,,,2个,3020.0,HUAWEI,Micro USB,1200.0,,荣耀畅玩7,5月,473.0,1.0,,655599.0,,5.45,142,2018年
100003034371,八核,2*Cortex-A76 Based 2.6GHz+ 2*Cortex-A76 Based 1.92GHz+ 4*Cortex-A55 1.8GHz,麒麟980,8.0,256.0,2个,3650.0,HUAWEI,Type-C,6200.0,3200万像素,HUAWEI P30,4月,4988.0,3.0,4000+1600+800万像素,2527200.0,OLED,6.1,165,2019年
46183752413,,,骁龙710,,,2个,4000.0,vivo,Type-C,600.0,,X27Pro,4月,3998.0,3.0,,,AMOLED,6.7,208,2019年
16579983417,,,,,,1个,,Apple,Lightning（iPhone）,11000.0,,iPhone X,11月,6188.0,2.0,,652742.0,,5.8,174,2017年
16291127707,四核,0,mt6735,2.0,16.0,2个,,HUAWEI,Micro USB,5200.0,500万像素,0,5月,498.0,1.0,1300万像素,1036800.0,IPS,5.45,0,2018年
50876374327,,,骁龙710,,,2个,4030.0,,Type-C,10.0,,以官网详情为准,7月,1799.0,3.0,,697416.0,AMOLED,6.39,179,2019年
100005883270,八核,,710,4.0,64.0,2个,3210.0,MEIZU,Type-C,18000.0,2000万像素,魅族X8,9月,1298.0,2.0,1200+500万像素,2397600.0,LCD,6.2,160,2018年
42957765902,,,骁龙675,,,2个,4000.0,MEIZU,Type-C,1700.0,,魅族Note9,3月,1268.0,2.0,,2423520.0,,6.2,169,2019年
26127980066,,,骁龙632,4.0,32.0,2个,4000.0,HUAWEI,Micro USB,6000.0,,荣耀畅玩8C,10月,849.0,,,699383.0,IPS,6.26,167,2018年
44498214139,,,骁龙855,,,2个,3300.0,,Type-C,900.0,,小米9,2月,3149.0,3.0,,697416.0,AMOLED,6.39,173,2019年
10673889493,,,,,,1个,2910.0,Apple,,7500.0,700万像素,iphone7plus,,4178.0,2.0,双1200万像素,,,5.5,188,2016年
51378273258,,,,,,,4030.0,,,3.0,,以官网为准,,2099.0,3.0,,754689.0,AMOLED,6.39,179,2019年
43299934722,八核,,,6.0,128.0,2个,3340.0,HUAWEI,,50.0,,nova 4e,3月,1999.9,3.0,2400万+800万+200万像素,2496960.0,IPS,6.15,159,2019年
51487986953,,,骁龙710,,,,4030.0,XIAOMI,Type-C,0.0,,CC9,7月,2129.0,3.0,,683887.0,,6.39,179,2019年
50863280256,,,骁龙710,,,2个,4030.0,XIAOMI,Type-C,20.0,,CC9,7月,1999.8,3.0,,2527200.0,AMOLED,6.39,179,2019年
36862109562,,,麒麟710,,,2个,3400.0,HUAWEI,Micro USB,1200.0,,荣耀10青春版,11月,1069.0,,,596120.0,IPS,6.21,162,2018年
6072395,单核,260MHZ,SC6531E,,,2个,,K-Touch,Micro USB,33000.0,,Q21,6月,79.0,,,76800.0,TFT,1.8,85,2018年
50844786026,,,麒麟710,,,2个,4000.0,HUAWEI,Type-C,0.0,,nova 5i,6月,1999.0,4.0,,737156.0,TFT LCD（IPS）,6.4,178,2019年
20045439283,,,麒麟980,8.0,128.0,2个,4200.0,HUAWEI,Type-C,2000.0,,Mate20 Pro,10月,5099.0,,,596120.0,OLED,6.39,189,2018年
5619586,单核,0.26,,,,2个,1000.0,K-Touch,Micro USB,23000.0,,T91,,169.0,1.0,8万像素,76800.0,TFT,2.4,84,2018年
50658865063,,,麒麟710,6.0,128.0,2个,4000.0,,Type-C,30.0,,nova 5i,6月,1999.6,,,737156.0,LTPS,6.4,178,2019年
50864285312,,,骁龙665,,,2个,4030.0,XIAOMI,Type-C,1.0,,CC9e,7月,1599.8,3.0,,748370.0,AMOLED,6.088,173,2019年
51614902083,,,骁龙710,,,,4030.0,XIAOMI,Type-C,0.0,,小米CC,7月,1799.0,2.0,,697416.0,AMOLED,6.39,179,2019年
32373824009,,,骁龙450,,,2个,4230.0,OPPO,Micro USB,11000.0,,A5,9月,799.0,2.0,,699383.0,TFT,6.2,168,2018年
50615556890,,,骁龙710,,,2个,4030.0,XIAOMI,Type-C,10.0,,小米CC,6月,1999.0,3.0,,697416.0,AMOLED,6.39,179,2019年
